STATEFP,COUNTYFP,TRACTCE,GEOID,date,flares
48,283,950300,48283950300,2019-05-12,8
48,283,950300,48283950300,2019-05-13,3
48,283,950300,48283950300,2019-05-14,10
48,283,950300,48283950300,2019-05-15,3
48,283,950300,48283950300,2019-05-16,2
48,283,950300,48283950300,2019-05-17,2
48,283,950300,48283950300,2019-05-19,1
48,283,950300,48283950300,2019-05-21,11
48,283,950300,48283950300,2019-05-22,6
48,283,950300,48283950300,2019-05-23,1
48,283,950300,48283950300,2019-05-24,1
48,283,950300,48283950300,2019-05-25,10
48,283,950300,48283950300,2019-05-26,6
48,283,950300,48283950300,2019-05-27,10
48,283,950300,48283950300,2019-05-28,7
48,283,950300,48283950300,2019-05-29,6
48,283,950300,48283950300,2019-05-30,3
48,283,950300,48283950300,2019-06-02,11
48,283,950300,48283950300,2019-06-03,5
48,283,950300,48283950300,2019-06-05,6
48,283,950300,48283950300,2019-06-06,1
48,283,950300,48283950300,2019-06-07,32
48,283,950300,48283950300,2019-06-08,20
48,283,950300,48283950300,2019-06-09,19
48,283,950300,48283950300,2019-06-12,3
48,283,950300,48283950300,2019-06-13,45
48,283,950300,48283950300,2019-06-15,6
48,283,950300,48283950300,2019-06-16,9
48,283,950300,48283950300,2019-06-18,10
48,283,950300,48283950300,2019-06-19,16
48,283,950300,48283950300,2019-06-21,19
48,283,950300,48283950300,2019-06-23,11
48,283,950300,48283950300,2019-06-25,9
48,283,950300,48283950300,2019-06-26,7
48,283,950300,48283950300,2019-06-27,10
48,283,950300,48283950300,2019-06-28,14
48,283,950300,48283950300,2019-06-29,21
48,283,950300,48283950300,2019-06-30,3
48,283,950300,48283950300,2019-07-01,1
48,283,950300,48283950300,2019-07-02,16
48,283,950300,48283950300,2019-07-03,7
48,283,950300,48283950300,2019-07-04,5
48,283,950300,48283950300,2019-07-06,2
48,283,950300,48283950300,2019-07-08,11
48,283,950300,48283950300,2019-07-09,25
48,283,950300,48283950300,2019-07-10,2
48,283,950300,48283950300,2019-07-11,6
48,283,950300,48283950300,2019-07-12,9
48,283,950300,48283950300,2019-07-13,3
48,283,950300,48283950300,2019-07-14,20
48,283,950300,48283950300,2019-07-15,6
48,283,950300,48283950300,2019-07-16,2
48,283,950300,48283950300,2019-07-17,15
48,283,950300,48283950300,2019-07-18,14
48,283,950300,48283950300,2019-07-19,11
48,283,950300,48283950300,2019-07-20,29
48,283,950300,48283950300,2019-07-21,14
48,283,950300,48283950300,2019-07-22,16
48,283,950300,48283950300,2019-07-23,22
48,283,950300,48283950300,2019-07-24,16
48,283,950300,48283950300,2019-07-25,31
48,283,950300,48283950300,2019-07-26,19
48,283,950300,48283950300,2019-07-27,23
48,283,950300,48283950300,2019-07-28,13
48,283,950300,48283950300,2019-07-29,10
48,283,950300,48283950300,2019-07-30,15
48,283,950300,48283950300,2019-07-31,12
48,283,950300,48283950300,2019-08-01,13
48,283,950300,48283950300,2019-08-02,22
48,283,950300,48283950300,2019-08-03,9
48,283,950300,48283950300,2019-08-04,8
48,283,950300,48283950300,2019-08-05,13
48,283,950300,48283950300,2019-08-06,13
48,283,950300,48283950300,2019-08-07,11
48,283,950300,48283950300,2019-08-08,13
48,283,950300,48283950300,2019-08-09,16
48,283,950300,48283950300,2019-08-10,13
48,283,950300,48283950300,2019-08-11,7
48,283,950300,48283950300,2019-08-12,20
48,283,950300,48283950300,2019-08-13,9
48,283,950300,48283950300,2019-08-14,13
48,283,950300,48283950300,2019-08-15,20
48,283,950300,48283950300,2019-08-16,28
48,283,950300,48283950300,2019-08-17,15
48,283,950300,48283950300,2019-08-18,19
48,283,950300,48283950300,2019-08-19,11
48,283,950300,48283950300,2019-08-20,15
48,283,950300,48283950300,2019-08-21,19
48,283,950300,48283950300,2019-08-22,10
48,283,950300,48283950300,2019-08-23,10
48,283,950300,48283950300,2019-08-26,25
48,283,950300,48283950300,2019-08-27,6
48,283,950300,48283950300,2019-08-29,1
48,283,950300,48283950300,2019-08-30,13
48,283,950300,48283950300,2019-08-31,18
48,283,950300,48283950300,2019-09-01,26
48,283,950300,48283950300,2019-09-02,13
48,283,950300,48283950300,2019-09-03,14
48,283,950300,48283950300,2019-09-04,7
48,283,950300,48283950300,2019-09-05,9
48,283,950300,48283950300,2019-09-06,15
48,283,950300,48283950300,2019-09-07,11
48,283,950300,48283950300,2019-09-08,13
48,283,950300,48283950300,2019-09-09,15
48,283,950300,48283950300,2019-09-10,14
48,283,950300,48283950300,2019-09-11,6
48,283,950300,48283950300,2019-09-12,9
48,283,950300,48283950300,2019-09-13,17
48,283,950300,48283950300,2019-09-14,15
48,283,950300,48283950300,2019-09-15,24
48,283,950300,48283950300,2019-09-16,25
48,283,950300,48283950300,2019-09-17,18
48,283,950300,48283950300,2019-09-18,14
48,283,950300,48283950300,2019-09-19,15
48,283,950300,48283950300,2019-09-20,10
48,283,950300,48283950300,2019-09-21,8
48,283,950300,48283950300,2019-09-22,13
48,283,950300,48283950300,2019-09-23,11
48,283,950300,48283950300,2019-09-24,16
48,283,950300,48283950300,2019-09-25,14
48,283,950300,48283950300,2019-09-26,7
48,283,950300,48283950300,2019-09-27,1
48,283,950300,48283950300,2019-09-28,9
48,283,950300,48283950300,2019-09-29,5
48,283,950300,48283950300,2019-09-30,1
48,283,950300,48283950300,2019-10-01,7
48,283,950300,48283950300,2019-10-02,8
48,283,950300,48283950300,2019-10-03,20
48,283,950300,48283950300,2019-10-04,16
48,283,950300,48283950300,2019-10-05,20
48,283,950300,48283950300,2019-10-06,11
48,283,950300,48283950300,2019-10-07,11
48,283,950300,48283950300,2019-10-08,27
48,283,950300,48283950300,2019-10-09,10
48,283,950300,48283950300,2019-10-10,10
48,283,950300,48283950300,2019-10-11,12
48,283,950300,48283950300,2019-10-18,15
48,283,950300,48283950300,2019-10-19,5
48,283,950300,48283950300,2019-10-20,12
48,283,950300,48283950300,2019-10-21,1
48,283,950300,48283950300,2019-10-22,12
48,283,950300,48283950300,2019-10-23,13
48,283,950300,48283950300,2019-10-24,14
48,283,950300,48283950300,2019-10-26,25
48,283,950300,48283950300,2019-10-27,18
48,283,950300,48283950300,2019-10-28,14
48,283,950300,48283950300,2019-10-29,1
48,283,950300,48283950300,2019-10-31,9
48,283,950300,48283950300,2019-11-01,25
48,283,950300,48283950300,2019-11-02,10
48,283,950300,48283950300,2019-11-03,8
48,283,950300,48283950300,2019-11-04,1
48,283,950300,48283950300,2019-11-06,7
48,283,950300,48283950300,2019-11-09,4
48,283,950300,48283950300,2019-11-10,11
48,283,950300,48283950300,2019-11-15,15
48,283,950300,48283950300,2019-11-16,22
48,283,950300,48283950300,2019-11-17,27
48,283,950300,48283950300,2019-11-19,9
48,283,950300,48283950300,2019-11-20,5
48,283,950300,48283950300,2019-11-22,5
48,283,950300,48283950300,2019-11-23,11
48,283,950300,48283950300,2019-11-24,17
48,283,950300,48283950300,2019-11-25,27
48,283,950300,48283950300,2019-11-26,17
48,283,950300,48283950300,2019-11-27,15
48,283,950300,48283950300,2019-12-01,13
48,283,950300,48283950300,2019-12-02,19
48,283,950300,48283950300,2019-12-03,27
48,283,950300,48283950300,2019-12-04,18
48,283,950300,48283950300,2019-12-05,6
48,283,950300,48283950300,2019-12-06,8
48,283,950300,48283950300,2019-12-07,11
48,283,950300,48283950300,2019-12-08,19
48,283,950300,48283950300,2019-12-12,15
48,283,950300,48283950300,2019-12-13,18
48,283,950300,48283950300,2019-12-14,22
48,283,950300,48283950300,2019-12-15,15
48,283,950300,48283950300,2019-12-16,7
48,283,950300,48283950300,2019-12-17,14
48,283,950300,48283950300,2019-12-18,23
48,283,950300,48283950300,2019-12-19,15
48,283,950300,48283950300,2019-12-21,1
48,283,950300,48283950300,2019-12-22,13
48,283,950300,48283950300,2019-12-23,16
48,283,950300,48283950300,2019-12-24,22
48,283,950300,48283950300,2019-12-25,3
48,283,950300,48283950300,2019-12-27,1
48,283,950300,48283950300,2019-12-30,10
48,283,950300,48283950300,2019-12-31,13
48,283,950300,48283950300,2020-01-04,20
48,283,950300,48283950300,2020-01-05,20
48,283,950300,48283950300,2020-01-06,20
48,283,950300,48283950300,2020-01-07,9
48,283,950300,48283950300,2020-01-08,13
48,283,950300,48283950300,2020-01-09,2
48,283,950300,48283950300,2020-01-10,9
48,283,950300,48283950300,2020-01-11,16
48,283,950300,48283950300,2020-01-12,17
48,283,950300,48283950300,2020-01-19,13
48,283,950300,48283950300,2020-01-20,9
48,283,950300,48283950300,2020-01-21,15
48,283,950300,48283950300,2020-01-23,5
48,283,950300,48283950300,2020-01-24,12
48,283,950300,48283950300,2020-01-25,1
48,283,950300,48283950300,2020-01-27,16
48,283,950300,48283950300,2020-01-28,1
48,283,950300,48283950300,2020-01-29,11
48,283,950300,48283950300,2020-02-01,13
48,283,950300,48283950300,2020-02-02,15
48,283,950300,48283950300,2020-02-03,1
48,283,950300,48283950300,2020-02-04,12
48,283,950300,48283950300,2020-02-06,4
48,283,950300,48283950300,2020-02-07,12
48,283,950300,48283950300,2020-02-08,17
48,283,950300,48283950300,2020-02-13,10
48,283,950300,48283950300,2020-02-14,9
48,283,950300,48283950300,2020-02-15,15
48,283,950300,48283950300,2020-02-22,7
48,283,950300,48283950300,2020-02-23,7
48,283,950300,48283950300,2020-02-25,8
48,283,950300,48283950300,2020-02-27,14
48,283,950300,48283950300,2020-02-28,15
48,283,950300,48283950300,2020-02-29,10
48,283,950300,48283950300,2020-03-02,1
48,283,950300,48283950300,2020-03-05,15
48,283,950300,48283950300,2020-03-06,1
48,283,950300,48283950300,2020-03-08,12
48,283,950300,48283950300,2020-03-12,13
48,283,950300,48283950300,2020-03-19,19
48,283,950300,48283950300,2020-03-24,18
48,283,950300,48283950300,2020-03-25,20
48,283,950300,48283950300,2020-03-26,14
48,283,950300,48283950300,2020-03-31,4
48,283,950300,48283950300,2020-04-05,2
48,283,950300,48283950300,2020-04-08,2
48,283,950300,48283950300,2020-04-10,4
48,283,950300,48283950300,2020-04-13,16
48,283,950300,48283950300,2020-04-14,11
48,283,950300,48283950300,2020-04-16,6
48,283,950300,48283950300,2020-04-20,18
48,283,950300,48283950300,2020-04-21,4
48,283,950300,48283950300,2020-04-23,7
48,283,950300,48283950300,2020-04-24,11
48,283,950300,48283950300,2020-04-25,15
48,283,950300,48283950300,2020-04-26,13
48,283,950300,48283950300,2020-04-27,1
48,283,950300,48283950300,2020-04-28,11
48,283,950300,48283950300,2020-04-29,8
48,283,950300,48283950300,2020-04-30,18
48,283,950300,48283950300,2020-05-01,9
48,283,950300,48283950300,2020-05-02,6
48,283,950300,48283950300,2020-05-03,4
48,283,950300,48283950300,2020-05-04,9
48,283,950300,48283950300,2020-05-05,14
48,283,950300,48283950300,2020-05-07,5
48,283,950300,48283950300,2020-05-08,7
48,283,950300,48283950300,2020-05-10,8
48,283,950300,48283950300,2020-05-11,3
48,283,950300,48283950300,2020-05-13,1
48,283,950300,48283950300,2020-05-15,1
48,283,950300,48283950300,2020-05-17,13
48,283,950300,48283950300,2020-05-18,7
48,283,950300,48283950300,2020-05-19,12
48,283,950300,48283950300,2020-05-20,6
48,283,950300,48283950300,2020-05-22,1
48,283,950300,48283950300,2020-05-23,3
48,283,950300,48283950300,2020-05-27,9
48,283,950300,48283950300,2020-06-03,10
48,283,950300,48283950300,2020-06-04,16
48,283,950300,48283950300,2020-06-05,14
48,283,950300,48283950300,2020-06-06,17
48,283,950300,48283950300,2020-06-07,20
48,283,950300,48283950300,2020-06-08,10
48,283,950300,48283950300,2020-06-09,17
48,283,950300,48283950300,2020-06-11,9
48,283,950300,48283950300,2020-06-12,20
48,283,950300,48283950300,2020-06-13,14
48,283,950300,48283950300,2020-06-14,14
48,283,950300,48283950300,2020-06-15,8
48,283,950300,48283950300,2020-06-16,8
48,283,950300,48283950300,2020-06-17,15
48,283,950300,48283950300,2020-06-22,11
48,283,950300,48283950300,2020-07-01,1
48,283,950300,48283950300,2020-07-03,11
48,283,950300,48283950300,2020-07-04,16
48,283,950300,48283950300,2020-07-05,10
48,283,950300,48283950300,2020-07-06,5
48,283,950300,48283950300,2020-07-07,8
48,283,950300,48283950300,2020-07-08,6
48,283,950300,48283950300,2020-07-09,14
48,283,950300,48283950300,2020-07-10,8
48,283,950300,48283950300,2020-07-11,17
48,283,950300,48283950300,2020-07-12,7
48,283,950300,48283950300,2020-07-13,10
48,283,950300,48283950300,2020-07-14,10
48,283,950300,48283950300,2020-07-15,10
48,283,950300,48283950300,2020-07-16,16
48,283,950300,48283950300,2020-07-17,19
48,283,950300,48283950300,2020-07-18,10
48,283,950300,48283950300,2020-07-19,14
48,283,950300,48283950300,2020-07-20,11
48,283,950300,48283950300,2020-07-21,3
48,283,950300,48283950300,2020-07-22,7
48,283,950300,48283950300,2020-07-23,10
48,283,950300,48283950300,2020-07-24,14
48,283,950300,48283950300,2020-07-25,14
48,283,950300,48283950300,2020-07-28,6
48,283,950300,48283950300,2020-07-29,12
48,283,950300,48283950300,2020-07-30,9
48,283,950300,48283950300,2020-07-31,14
48,283,950300,48283950300,2020-08-02,20
48,283,950300,48283950300,2020-08-03,16
48,283,950300,48283950300,2020-08-04,7
48,283,950300,48283950300,2020-08-05,15
48,283,950300,48283950300,2020-08-06,13
48,283,950300,48283950300,2020-08-07,9
48,283,950300,48283950300,2020-08-08,9
48,283,950300,48283950300,2020-08-09,16
48,283,950300,48283950300,2020-08-10,15
48,283,950300,48283950300,2020-08-11,13
48,283,950300,48283950300,2020-08-12,6
48,283,950300,48283950300,2020-08-13,10
48,283,950300,48283950300,2020-08-14,14
48,283,950300,48283950300,2020-08-15,15
48,283,950300,48283950300,2020-08-16,14
48,283,950300,48283950300,2020-08-17,20
48,283,950300,48283950300,2020-08-18,1
48,283,950300,48283950300,2020-08-19,13
48,283,950300,48283950300,2020-08-20,21
48,283,950300,48283950300,2020-08-22,10
48,283,950300,48283950300,2020-08-23,11
48,283,950300,48283950300,2020-08-24,12
48,283,950300,48283950300,2020-08-25,11
48,283,950300,48283950300,2020-08-26,9
48,283,950300,48283950300,2020-08-27,11
48,283,950300,48283950300,2020-08-28,12
48,283,950300,48283950300,2020-08-29,9
48,283,950300,48283950300,2020-08-30,10
48,283,950300,48283950300,2020-08-31,13
48,283,950300,48283950300,2020-09-01,4
48,283,950300,48283950300,2020-09-05,23
48,283,950300,48283950300,2020-09-06,1
48,283,950300,48283950300,2020-09-11,1
48,283,950300,48283950300,2020-09-13,15
48,283,950300,48283950300,2020-09-16,13
48,283,950300,48283950300,2020-09-17,11
48,283,950300,48283950300,2020-09-18,8
48,283,950300,48283950300,2020-09-19,20
48,283,950300,48283950300,2020-09-20,16
48,283,950300,48283950300,2020-09-22,3
48,283,950300,48283950300,2020-09-23,15
48,283,950300,48283950300,2020-09-24,23
48,283,950300,48283950300,2020-09-25,9
48,283,950300,48283950300,2020-09-26,2
48,283,950300,48283950300,2020-09-27,9
48,283,950300,48283950300,2020-09-28,13
48,283,950300,48283950300,2020-09-29,26
48,283,950300,48283950300,2020-09-30,13
48,283,950300,48283950300,2020-10-01,17
48,283,950300,48283950300,2020-10-02,22
48,283,950300,48283950300,2020-10-03,16
48,283,950300,48283950300,2020-10-04,12
48,283,950300,48283950300,2020-10-05,19
48,283,950300,48283950300,2020-10-06,13
48,283,950300,48283950300,2020-10-08,14
48,283,950300,48283950300,2020-10-09,5
48,283,950300,48283950300,2020-10-10,27
48,283,950300,48283950300,2020-10-11,12
48,283,950300,48283950300,2020-10-12,10
48,283,950300,48283950300,2020-10-13,19
48,283,950300,48283950300,2020-10-14,15
48,283,950300,48283950300,2020-10-15,22
48,283,950300,48283950300,2020-10-18,18
48,283,950300,48283950300,2020-10-19,2
48,283,950300,48283950300,2020-10-20,5
48,283,950300,48283950300,2020-10-21,10
48,283,950300,48283950300,2020-10-22,4
48,283,950300,48283950300,2020-10-23,10
48,283,950300,48283950300,2020-10-25,14
48,283,950300,48283950300,2020-10-29,19
48,283,950300,48283950300,2020-10-30,13
48,283,950300,48283950300,2020-10-31,24
48,283,950300,48283950300,2020-11-01,14
48,283,950300,48283950300,2020-11-02,3
48,283,950300,48283950300,2020-11-03,12
48,283,950300,48283950300,2020-11-04,14
48,283,950300,48283950300,2020-11-05,13
48,283,950300,48283950300,2020-11-06,25
48,283,950300,48283950300,2020-11-07,10
48,283,950300,48283950300,2020-11-08,17
48,283,950300,48283950300,2020-11-09,2
48,283,950300,48283950300,2020-11-10,1
48,283,950300,48283950300,2020-11-11,5
48,283,950300,48283950300,2020-11-13,5
48,283,950300,48283950300,2020-11-14,7
48,283,950300,48283950300,2020-11-15,5
48,283,950300,48283950300,2020-11-16,8
48,283,950300,48283950300,2020-11-17,7
48,283,950300,48283950300,2020-11-18,15
48,283,950300,48283950300,2020-11-19,21
48,283,950300,48283950300,2020-11-20,10
48,283,950300,48283950300,2020-11-21,3
48,283,950300,48283950300,2020-11-22,11
48,283,950300,48283950300,2020-11-23,1
48,283,950300,48283950300,2020-11-25,8
48,283,950300,48283950300,2020-11-26,9
48,283,950300,48283950300,2020-11-30,12
48,283,950300,48283950300,2020-12-01,18
48,283,950300,48283950300,2020-12-02,16
48,283,950300,48283950300,2020-12-03,14
48,283,950300,48283950300,2020-12-04,3
48,283,950300,48283950300,2020-12-05,1
48,283,950300,48283950300,2020-12-06,17
48,283,950300,48283950300,2020-12-07,19
48,283,950300,48283950300,2020-12-08,8
48,283,950300,48283950300,2020-12-14,10
48,283,950300,48283950300,2020-12-15,10
48,283,950300,48283950300,2020-12-16,11
48,283,950300,48283950300,2020-12-17,17
48,283,950300,48283950300,2020-12-18,9
48,283,950300,48283950300,2020-12-21,3
48,283,950300,48283950300,2020-12-22,8
48,283,950300,48283950300,2020-12-23,3
48,283,950300,48283950300,2020-12-27,20
48,283,950300,48283950300,2020-12-28,8
48,283,950300,48283950300,2020-12-29,3
48,283,950300,48283950300,2020-12-30,1
48,383,950100,48383950100,2015-07-01,1
48,383,950100,48383950100,2015-07-02,1
48,383,950100,48383950100,2015-07-06,1
48,383,950100,48383950100,2015-07-21,1
48,383,950100,48383950100,2015-07-22,3
48,383,950100,48383950100,2015-07-24,8
48,383,950100,48383950100,2015-07-27,2
48,383,950100,48383950100,2015-07-28,4
48,383,950100,48383950100,2015-07-29,2
48,383,950100,48383950100,2015-07-30,1
48,383,950100,48383950100,2015-07-31,5
48,383,950100,48383950100,2015-08-01,2
48,383,950100,48383950100,2015-08-02,2
48,383,950100,48383950100,2015-08-03,2
48,383,950100,48383950100,2015-08-05,2
48,383,950100,48383950100,2015-08-06,3
48,383,950100,48383950100,2015-08-07,4
48,383,950100,48383950100,2015-08-08,3
48,383,950100,48383950100,2015-08-09,1
48,383,950100,48383950100,2015-08-10,2
48,383,950100,48383950100,2015-08-11,3
48,383,950100,48383950100,2015-08-12,2
48,383,950100,48383950100,2015-08-13,6
48,383,950100,48383950100,2015-08-14,4
48,383,950100,48383950100,2015-08-16,2
48,383,950100,48383950100,2015-08-17,3
48,383,950100,48383950100,2015-08-19,4
48,383,950100,48383950100,2015-08-20,2
48,383,950100,48383950100,2015-08-23,1
48,383,950100,48383950100,2015-08-25,2
48,383,950100,48383950100,2015-08-28,1
48,383,950100,48383950100,2015-09-01,1
48,383,950100,48383950100,2015-09-02,2
48,383,950100,48383950100,2015-09-03,6
48,383,950100,48383950100,2015-09-07,2
48,383,950100,48383950100,2015-09-08,2
48,383,950100,48383950100,2015-09-10,1
48,383,950100,48383950100,2015-09-12,3
48,383,950100,48383950100,2015-09-13,2
48,383,950100,48383950100,2015-09-14,3
48,383,950100,48383950100,2015-09-15,3
48,383,950100,48383950100,2015-09-16,1
48,383,950100,48383950100,2015-09-18,4
48,383,950100,48383950100,2015-09-19,1
48,383,950100,48383950100,2015-09-21,2
48,383,950100,48383950100,2015-09-23,2
48,383,950100,48383950100,2015-09-24,4
48,383,950100,48383950100,2015-09-25,1
48,383,950100,48383950100,2015-09-26,19
48,383,950100,48383950100,2015-09-28,10
48,383,950100,48383950100,2015-09-29,8
48,383,950100,48383950100,2015-09-30,7
48,383,950100,48383950100,2015-10-01,5
48,383,950100,48383950100,2015-10-02,4
48,383,950100,48383950100,2015-10-03,1
48,383,950100,48383950100,2015-10-06,1
48,383,950100,48383950100,2015-10-12,1
48,383,950100,48383950100,2015-10-13,1
48,383,950100,48383950100,2015-10-14,3
48,383,950100,48383950100,2015-10-15,1
48,383,950100,48383950100,2015-10-16,1
48,383,950100,48383950100,2015-10-18,1
48,383,950100,48383950100,2015-10-26,1
48,383,950100,48383950100,2015-10-29,2
48,383,950100,48383950100,2015-10-31,3
48,383,950100,48383950100,2015-11-01,4
48,383,950100,48383950100,2015-11-02,7
48,383,950100,48383950100,2015-11-03,6
48,383,950100,48383950100,2015-11-04,8
48,383,950100,48383950100,2015-11-05,1
48,383,950100,48383950100,2015-11-06,9
48,383,950100,48383950100,2015-11-09,2
48,383,950100,48383950100,2015-11-10,2
48,383,950100,48383950100,2015-11-11,2
48,383,950100,48383950100,2015-11-17,1
48,383,950100,48383950100,2015-11-18,3
48,383,950100,48383950100,2015-11-19,1
48,383,950100,48383950100,2015-11-20,2
48,383,950100,48383950100,2015-11-21,1
48,383,950100,48383950100,2015-11-22,4
48,383,950100,48383950100,2015-11-23,2
48,383,950100,48383950100,2015-12-02,1
48,383,950100,48383950100,2015-12-03,1
48,383,950100,48383950100,2015-12-04,1
48,383,950100,48383950100,2015-12-05,1
48,383,950100,48383950100,2015-12-07,2
48,383,950100,48383950100,2015-12-14,1
48,383,950100,48383950100,2015-12-17,1
48,383,950100,48383950100,2015-12-18,2
48,383,950100,48383950100,2015-12-24,3
48,383,950100,48383950100,2015-12-28,5
48,383,950100,48383950100,2016-01-04,1
48,383,950100,48383950100,2016-01-08,1
48,383,950100,48383950100,2016-01-13,5
48,383,950100,48383950100,2016-01-14,1
48,383,950100,48383950100,2016-01-21,1
48,383,950100,48383950100,2016-01-22,3
48,383,950100,48383950100,2016-01-27,2
48,383,950100,48383950100,2016-01-28,1
48,383,950100,48383950100,2016-01-29,2
48,383,950100,48383950100,2016-01-30,1
48,383,950100,48383950100,2016-02-05,1
48,383,950100,48383950100,2016-02-06,2
48,383,950100,48383950100,2016-02-10,2
48,383,950100,48383950100,2016-02-11,4
48,383,950100,48383950100,2016-02-17,3
48,383,950100,48383950100,2016-02-24,1
48,383,950100,48383950100,2016-03-02,1
48,383,950100,48383950100,2016-03-03,1
48,383,950100,48383950100,2016-03-05,1
48,383,950100,48383950100,2016-03-16,6
48,383,950100,48383950100,2016-03-17,1
48,383,950100,48383950100,2016-03-23,2
48,383,950100,48383950100,2016-03-28,1
48,383,950100,48383950100,2016-04-12,1
48,383,950100,48383950100,2016-04-14,5
48,383,950100,48383950100,2016-04-15,2
48,383,950100,48383950100,2016-04-26,1
48,383,950100,48383950100,2016-05-04,2
48,383,950100,48383950100,2016-05-05,3
48,383,950100,48383950100,2016-05-09,2
48,383,950100,48383950100,2016-05-10,1
48,383,950100,48383950100,2016-05-24,3
48,383,950100,48383950100,2016-05-27,1
48,383,950100,48383950100,2016-05-30,1
48,383,950100,48383950100,2016-06-07,1
48,383,950100,48383950100,2016-06-11,3
48,383,950100,48383950100,2016-06-13,1
48,383,950100,48383950100,2016-06-15,1
48,383,950100,48383950100,2016-06-16,1
48,383,950100,48383950100,2016-06-29,1
48,383,950100,48383950100,2016-07-04,1
48,383,950100,48383950100,2016-07-11,1
48,383,950100,48383950100,2016-07-12,1
48,383,950100,48383950100,2016-07-14,2
48,383,950100,48383950100,2016-07-19,1
48,383,950100,48383950100,2016-07-22,1
48,383,950100,48383950100,2016-07-27,2
48,383,950100,48383950100,2016-08-03,1
48,383,950100,48383950100,2016-08-04,2
48,383,950100,48383950100,2016-08-05,1
48,383,950100,48383950100,2016-08-09,1
48,383,950100,48383950100,2016-08-10,5
48,383,950100,48383950100,2016-08-22,2
48,383,950100,48383950100,2016-08-28,1
48,383,950100,48383950100,2016-09-04,2
48,383,950100,48383950100,2016-09-07,5
48,383,950100,48383950100,2016-09-08,2
48,383,950100,48383950100,2016-09-09,1
48,383,950100,48383950100,2016-09-11,1
48,383,950100,48383950100,2016-09-15,1
48,383,950100,48383950100,2016-09-17,3
48,383,950100,48383950100,2016-09-24,1
48,383,950100,48383950100,2016-09-30,1
48,383,950100,48383950100,2016-10-01,1
48,383,950100,48383950100,2016-10-02,3
48,383,950100,48383950100,2016-10-07,1
48,383,950100,48383950100,2016-10-13,2
48,383,950100,48383950100,2016-10-20,1
48,383,950100,48383950100,2016-10-22,1
48,383,950100,48383950100,2016-10-26,4
48,383,950100,48383950100,2016-10-27,10
48,383,950100,48383950100,2016-10-28,1
48,383,950100,48383950100,2016-11-29,6
48,383,950100,48383950100,2016-12-01,7
48,383,950100,48383950100,2016-12-09,1
48,383,950100,48383950100,2016-12-10,2
48,383,950100,48383950100,2016-12-11,1
48,383,950100,48383950100,2016-12-12,1
48,383,950100,48383950100,2016-12-18,2
48,383,950100,48383950100,2016-12-19,1
48,383,950100,48383950100,2016-12-21,1
48,383,950100,48383950100,2017-01-07,3
48,383,950100,48383950100,2017-01-10,1
48,383,950100,48383950100,2017-01-11,2
48,383,950100,48383950100,2017-01-12,2
48,383,950100,48383950100,2017-01-16,3
48,383,950100,48383950100,2017-01-22,2
48,383,950100,48383950100,2017-01-26,2
48,383,950100,48383950100,2017-01-27,1
48,383,950100,48383950100,2017-01-29,1
48,383,950100,48383950100,2017-02-01,1
48,383,950100,48383950100,2017-02-02,2
48,383,950100,48383950100,2017-02-16,1
48,383,950100,48383950100,2017-02-17,1
48,383,950100,48383950100,2017-02-18,2
48,383,950100,48383950100,2017-02-21,1
48,383,950100,48383950100,2017-02-24,2
48,383,950100,48383950100,2017-02-27,1
48,383,950100,48383950100,2017-03-04,1
48,383,950100,48383950100,2017-03-07,1
48,383,950100,48383950100,2017-03-31,1
48,383,950100,48383950100,2017-04-16,3
48,383,950100,48383950100,2017-04-21,3
48,383,950100,48383950100,2017-04-23,1
48,383,950100,48383950100,2017-04-27,1
48,383,950100,48383950100,2017-04-29,2
48,383,950100,48383950100,2017-04-30,2
48,383,950100,48383950100,2017-05-01,1
48,383,950100,48383950100,2017-05-02,1
48,383,950100,48383950100,2017-05-03,1
48,383,950100,48383950100,2017-05-06,1
48,383,950100,48383950100,2017-05-23,2
48,383,950100,48383950100,2017-05-24,3
48,383,950100,48383950100,2017-05-27,2
48,383,950100,48383950100,2017-05-28,2
48,383,950100,48383950100,2017-06-05,1
48,383,950100,48383950100,2017-06-06,1
48,383,950100,48383950100,2017-06-07,1
48,383,950100,48383950100,2017-06-08,1
48,383,950100,48383950100,2017-06-09,1
48,383,950100,48383950100,2017-06-12,1
48,383,950100,48383950100,2017-06-13,4
48,383,950100,48383950100,2017-06-14,2
48,383,950100,48383950100,2017-06-15,3
48,383,950100,48383950100,2017-06-16,3
48,383,950100,48383950100,2017-06-17,5
48,383,950100,48383950100,2017-06-20,3
48,383,950100,48383950100,2017-06-23,1
48,383,950100,48383950100,2017-06-28,4
48,383,950100,48383950100,2017-06-29,1
48,383,950100,48383950100,2017-07-01,1
48,383,950100,48383950100,2017-07-04,1
48,383,950100,48383950100,2017-07-06,1
48,383,950100,48383950100,2017-07-08,2
48,383,950100,48383950100,2017-07-11,2
48,383,950100,48383950100,2017-07-12,2
48,383,950100,48383950100,2017-07-16,1
48,383,950100,48383950100,2017-07-21,1
48,383,950100,48383950100,2017-07-22,2
48,383,950100,48383950100,2017-07-25,4
48,383,950100,48383950100,2017-07-26,4
48,383,950100,48383950100,2017-07-27,1
48,383,950100,48383950100,2017-07-29,3
48,383,950100,48383950100,2017-08-06,1
48,383,950100,48383950100,2017-08-09,1
48,383,950100,48383950100,2017-08-10,1
